"ID";"ShipMode";"State";"Category";"Sales";"Profit";"Quantity"
"19a01b86-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" Pennsylvania ";" Furnishings ";25.63;3.84;3
"19a02342-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" Pennsylvania ";" Labels ";23.62;7.97;8
"19a02a9a-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" California ";" Art ";8.26;3.8;2
"19a031fc-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" California ";" Envelopes ";76.58;38.29;7
"19a0383c-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" California ";" Art ";8.8;4.22;5
"19a0400c-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" California ";" Binders ";590.35;206.62;6
"19a0476e-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" California ";" Fasteners ";5.58;0.17;3
"19a04ea8-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" California ";" Furnishings ";25.02;10.51;3
"19a05600-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" California ";" Storage ";452.55;22.63;7
"19a05d80-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" California ";" Supplies ";17.76;4.97;2
"19a064a6-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" California ";" Phones ";302.38;30.24;2
"19a06bd6-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" California ";" Chairs ";146.35;-5.49;3
"19a072fc-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" California ";" Appliances ";7.9;2.05;2
"19a07a2c-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" California ";" Tables ";902.71;33.85;3
"19a08170-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" California ";" Art ";53.97;15.11;3
"19a0892c-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" District of Columbia ";" Art ";33.92;13.23;8
"19a09174-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Wisconsin ";" Supplies ";21.81;5.89;3
"19a09944-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Wisconsin ";" Appliances ";91.6;26.56;5
"19a0a0d8-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Maryland ";" Chairs ";150.98;43.78;1
"19a0a88a-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Maryland ";" Envelopes ";137.25;63.14;9
"19a0b0be-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Maryland ";" Fasteners ";11.52;5.41;4
"19a0b938-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" North Carolina ";" Paper ";18.27;5.94;1
"19a0c0e0-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" North Carolina ";" Paper ";153.73;53.8;4
"19a0c932-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" North Carolina ";" Envelopes ";12.22;4.43;2
"19a0d0b2-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" North Carolina ";" Accessories ";167.94;50.38;7
"19a0d864-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" New York ";" Phones ";45.99;13.34;1
"19a0dfee-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" New York ";" Storage ";535.41;160.62;3
"19a0e868-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" New York ";" Binders ";6.1;2.06;2
"19a0eff2-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" New York ";" Paper ";45.36;21.77;7
"19a0f7a4-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" California ";" Furnishings ";47.12;20.73;8
"19a0ff60-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" Mississippi ";" Binders ";31.36;15.68;4
"19a10514-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Florida ";" Art ";47.62;3.57;3
"19a10cb2-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Florida ";" Paper ";23.48;8.22;5
"19a113c4-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Texas ";" Appliances ";62.79;-166.39;3
"19a11ac2-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Texas ";" Fasteners ";28.44;4.27;9
"19a130de-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" Texas ";" Accessories ";134.38;6.72;3
"19a1380e-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Massachusetts ";" Phones ";589.9;147.48;2
"19a13fb6-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Massachusetts ";" Chairs ";542.94;141.16;3
"19a1470e-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" California ";" Copiers ";2879.95;1007.98;6
"19a14e70-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" California ";" Binders ";90.48;33.93;3
"19a1544c-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" Delaware ";" Storage ";77.55;21.71;5
"19a15bc2-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Tennessee ";" Supplies ";8.83;-1.99;3
"19a1636a-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Tennessee ";" Paper ";177.54;62.14;4
"19a16b12-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Tennessee ";" Storage ";258.48;-3.23;2
"19a17238-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Tennessee ";" Furnishings ";14.14;4.24;3
"19a17990-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" New York ";" Storage ";77.55;20.16;5
"19a180de-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" New York ";" Storage ";24.88;6.97;2
"19a18854-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" New York ";" Art ";140.75;39.41;5
"19a18e12-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" New York ";" Storage ";36.63;9.89;3
"19a19556-3e4c-11f0-a7df-6c21638b8e2a";" Same Day ";" Michigan ";" Furnishings ";17.14;6.17;2
"19a19ce0-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" California ";" Labels ";51.75;24.84;5
"19a1a28a-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" California ";" Furnishings ";123.96;11.16;3
"19a1a97e-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" California ";" Bookcases ";586.4;34.49;6
"19a1b072-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" California ";" Storage ";80.98;3.24;1
"19a1b78e-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" California ";" Storage ";242.94;9.72;3
"19a1bea0-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" California ";" Art ";123.92;33.46;4
"19a1c5da-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" California ";" Art ";12.39;5.7;3
"19a1cd64-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" California ";" Art ";47.3;12.3;2
"19a1d494-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Virginia ";" Copiers ";1599.92;751.96;8
"19a1dbce-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Virginia ";" Envelopes ";11.09;5.43;1
"19a1e2ea-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" Colorado ";" Binders ";3.17;-2.53;4
"19a1ea56-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" Colorado ";" Chairs ";579.14;-28.96;4
"19a1f17c-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Washington ";" Binders ";6.37;2.15;2
"19a1f884-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Washington ";" Machines ";558.4;41.88;2
"19a1fe42-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" New York ";" Chairs ";145.76;-8.1;2
"19a205e0-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Virginia ";" Paper ";13.62;6.13;3
"19a20d2e-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" New York ";" Chairs ";434.65;62.78;3
"19a2149a-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Washington ";" Paper ";440.19;206.89;9
"19a21c06-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Washington ";" Supplies ";64.4;1.93;5
"19a223ae-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" California ";" Paper ";244.55;114.94;5
"19a22aca-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" California ";" Paper ";195.76;97.88;4
"19a23038-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" New Jersey ";" Paper ";11.76;5.76;2
"19a2377c-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" New Jersey ";" Storage ";166.45;39.95;5
"19a23ee8-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" California ";" Fasteners ";2.88;1.35;1
"19a24c12-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Illinois ";" Storage ";45.25;3.96;2
"19a2539c-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Pennsylvania ";" Art ";59.9;14.23;2
"19a25ae0-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Pennsylvania ";" Appliances ";23.7;6.52;2
"19a2622e-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Pennsylvania ";" Paper ";7.97;2.89;2
"19a26a08-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Pennsylvania ";" Appliances ";18.2;2.05;7
"19a2719c-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Pennsylvania ";" Accessories ";27.55;-0.34;3
"19a2789a-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Pennsylvania ";" Chairs ";844.12;-36.18;6
"19a27fde-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Pennsylvania ";" Storage ";76.75;-9.59;3
"19a2875e-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Florida ";" Labels ";3.0;1.05;1
"19a28d08-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Florida ";" Binders ";7.51;-6.0;9
"19a2942e-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Florida ";" Labels ";16.56;5.8;2
"19a29b2c-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Washington ";" Furnishings ";79.92;34.37;4
"19a2a266-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Washington ";" Accessories ";69.98;13.3;2
"19a2aa2c-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Texas ";" Binders ";11.06;-18.8;10
"19a2b17a-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Texas ";" Bookcases ";623.46;-119.19;7
"19a2b8a0-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Texas ";" Storage ";772.68;-57.95;5
"19a2bfe4-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Michigan ";" Appliances ";283.14;72.36;4
"19a2c778-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Michigan ";" Phones ";635.96;165.35;4
"19a2cea8-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Michigan ";" Phones ";118.99;33.32;1
"19a2d6f0-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Michigan ";" Furnishings ";272.94;30.02;3
"19a2e154-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" Pennsylvania ";" Furnishings ";15.01;1.5;2
"19a2e9b0-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Utah ";" Binders ";33.09;11.17;4
"19a2f13a-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Utah ";" Storage ";80.98;3.24;1
"19a2f87e-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Utah ";" Accessories ";82.8;6.62;12
"19a2ff86-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Utah ";" Storage ";21.36;5.77;2
"19a30698-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Utah ";" Binders ";62.05;20.17;2
"19a30e0e-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" New York ";" Fasteners ";29.61;13.32;9
"19a315e8-3e4c-11f0-a7df-6c21638b8e2a";" Same Day ";" North Carolina ";" Phones ";863.93;86.39;9
"19a31e3a-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Pennsylvania ";" Tables ";241.92;-56.45;4
"19a32696-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Pennsylvania ";" Bookcases ";163.88;-81.94;4
"19a32c54-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Pennsylvania ";" Binders ";3.49;-2.79;2
"19a33366-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Pennsylvania ";" Fasteners ";10.58;-2.38;7
"19a33a8c-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Indiana ";" Phones ";440.91;123.45;9
"19a341c6-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Pennsylvania ";" Binders ";5.72;-4.76;5
"19a34950-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" Arizona ";" Furnishings ";51.97;10.39;2
"19a35076-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" Arizona ";" Accessories ";71.98;21.59;3
"19a3577e-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" Arizona ";" Chairs ";242.35;-42.41;3
"19a35eea-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" Arizona ";" Paper ";221.92;77.67;5
"19a36ee4-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" Arizona ";" Paper ";8.45;2.64;2
"19a37696-3e4c-11f0-a7df-6c21638b8e2a";" Same Day ";" Michigan ";" Binders ";29.52;14.46;4
"19a37e8e-3e4c-11f0-a7df-6c21638b8e2a";" Same Day ";" Michigan ";" Chairs ";302.94;48.47;3
"19a385d2-3e4c-11f0-a7df-6c21638b8e2a";" Same Day ";" Michigan ";" Chairs ";142.36;38.44;2
"19a38d02-3e4c-11f0-a7df-6c21638b8e2a";" Same Day ";" Michigan ";" Chairs ";546.66;136.67;9
"19a394be-3e4c-11f0-a7df-6c21638b8e2a";" Same Day ";" Michigan ";" Furnishings ";212.13;14.85;3
"19a39c34-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Texas ";" Art ";5.25;0.59;2
"19a3a436-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Texas ";" Storage ";74.42;-14.88;2
"19a3abc0-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Texas ";" Paper ";6.85;2.14;2
"19a3b3ae-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Texas ";" Furnishings ";8.0;-7.0;1
"19a3bb24-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Texas ";" Appliances ";8.71;-19.6;2
"19a3c24a-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" Connecticut ";" Supplies ";65.17;18.9;7
"19a3c9ca-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" Connecticut ";" Labels ";14.62;6.87;2
"19a3d118-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" Connecticut ";" Furnishings ";173.24;17.32;4
"19a3d83e-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" California ";" Binders ";895.92;302.37;5
"19a3dfa0-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" California ";" Storage ";130.71;39.21;3
"19a3e734-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" California ";" Art ";11.68;3.04;2
"19a3ee5a-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" California ";" Accessories ";62.31;22.43;3
"19a3f576-3e4c-11f0-a7df-6c21638b8e2a";" Same Day ";" Pennsylvania ";" Binders ";0.85;-0.6;1
"19a3fd64-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Texas ";" Paper ";36.29;12.7;7
"19a404b2-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Texas ";" Furnishings ";56.57;-74.95;2
"19a40bec-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" Oregon ";" Phones ";344.7;38.78;2
"19a412f4-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Colorado ";" Phones ";201.58;20.16;2
"19a41a74-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" Washington ";" Tables ";521.96;88.73;2
"19a421e0-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Maryland ";" Art ";8.22;2.22;3
"19a42960-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" California ";" Paper ";45.36;21.77;7
"19a430fe-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" California ";" Storage ";947.17;9.47;7
"19a4384c-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" California ";" Paper ";61.96;27.88;2
"19a43f7c-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" Illinois ";" Tables ";268.94;-209.77;3
"19a446ac-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Washington ";" Art ";7.58;2.96;1
"19a44de6-3e4c-11f0-a7df-6c21638b8e2a";" Same Day ";" Georgia ";" Labels ";14.73;7.22;3
"19a45516-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Florida ";" Binders ";9.89;-6.92;2
"19a45c82-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Florida ";" Appliances ";671.54;50.37;3
"19a46394-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" New York ";" Storage ";1117.92;55.9;4
"19a46ab0-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" New York ";" Bookcases ";275.95;-37.94;3
"19a471c2-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" California ";" Binders ";123.14;46.18;7
"19a47bae-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" Texas ";" Accessories ";15.58;3.31;3
"19a48310-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" California ";" Paper ";212.64;99.94;6
"19a48a72-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" California ";" Paper ";9.87;4.54;3
"19a4c2c6-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" California ";" Accessories ";53.25;20.77;3
"19a4cc76-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" California ";" Furnishings ";19.92;9.56;3
"19a4d5e0-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" New York ";" Chairs ";658.75;146.39;3
"19a4debe-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Maine ";" Binders ";8.26;3.88;2
"19a4e6ca-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Maine ";" Binders ";29.84;13.43;2
"19a4efda-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Maine ";" Accessories ";67.98;14.96;2
"19a4f96c-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" California ";" Labels ";61.06;28.09;2
"19a5010a-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" California ";" Tables ";35.54;-0.89;1
"19a508f8-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Washington ";" Labels ";9.96;4.58;2
"19a5114a-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Washington ";" Art ";9.21;2.3;3
"19a518c0-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Washington ";" Supplies ";27.93;8.1;3
"19a51ffa-3e4c-11f0-a7df-6c21638b8e2a";" Same Day ";" Minnesota ";" Fasteners ";7.9;2.53;2
"19a5273e-3e4c-11f0-a7df-6c21638b8e2a";" Same Day ";" Minnesota ";" Storage ";221.16;57.5;4
"19a52e78-3e4c-11f0-a7df-6c21638b8e2a";" Same Day ";" Minnesota ";" Binders ";127.96;62.7;2
"19a5365c-3e4c-11f0-a7df-6c21638b8e2a";" Same Day ";" Minnesota ";" Binders ";18.69;9.16;3
"19a53d6e-3e4c-11f0-a7df-6c21638b8e2a";" Same Day ";" California ";" Supplies ";25.35;7.61;3
"19a54566-3e4c-11f0-a7df-6c21638b8e2a";" Same Day ";" California ";" Furnishings ";35.28;12.0;3
"19a54e1c-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" Washington ";" Paper ";33.4;16.03;5
"19a555e2-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" Washington ";" Machines ";837.6;62.82;3
"19a55d26-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Tennessee ";" Phones ";40.68;-9.15;3
"19a5644c-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Tennessee ";" Chairs ";209.57;-23.58;2
"19a56b68-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Texas ";" Accessories ";22.37;6.43;4
"19a572b6-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Florida ";" Binders ";3.88;-2.59;2
"19a57a18-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Florida ";" Paper ";115.3;40.35;3
"19a58198-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Pennsylvania ";" Binders ";1.91;-1.53;2
"19a588d2-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Illinois ";" Binders ";43.37;-69.4;7
"19a5902a-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" New York ";" Phones ";783.96;219.51;4
"19a597a0-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" New York ";" Binders ";48.9;18.34;2
"19a59eee-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" New York ";" Binders ";7.86;2.85;2
"19a5a68c-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Ohio ";" Labels ";5.9;1.99;2
"19a5ae3e-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Ohio ";" Supplies ";13.71;1.03;2
"19a5b5f0-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" California ";" Envelopes ";182.94;85.98;3
"19a5bda2-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" California ";" Art ";27.76;9.99;4
"19a5c504-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" New York ";" Art ";25.99;7.54;1
"19a5cc52-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" Texas ";" Accessories ";113.52;29.8;5
"19a5d382-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" Texas ";" Phones ";359.88;22.49;3
"19a5da8a-3e4c-11f0-a7df-6c21638b8e2a";" Same Day ";" North Carolina ";" Paper ";25.34;9.19;4
"19a5e1f6-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" California ";" Binders ";11.95;4.18;3
"19a5f222-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" California ";" Supplies ";6.24;1.87;3
"19a5f97a-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" Arizona ";" Phones ";742.34;83.51;8
"19a601cc-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Illinois ";" Furnishings ";6.46;-4.04;1
"19a6097e-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Illinois ";" Labels ";11.52;4.18;5
"19a61130-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Illinois ";" Phones ";222.38;16.68;2
"19a6186a-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" California ";" Art ";23.36;6.07;4
"19a61f86-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" New York ";" Labels ";8.67;4.07;3
"19a6271a-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" New York ";" Supplies ";25.71;6.68;3
"19a62e4a-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Delaware ";" Appliances ";100.94;33.31;7
"19a63584-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" New York ";" Chairs ";63.88;10.65;1
"19a63cfa-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Texas ";" Chairs ";683.14;0.0;4
"19a644d4-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Texas ";" Binders ";1.48;-2.21;3
"19a64c2c-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Texas ";" Supplies ";40.71;3.56;7
"19a65384-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Kansas ";" Paper ";279.9;137.15;5
"19a65a8c-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Colorado ";" Art ";13.12;1.15;5
"19a6622a-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Colorado ";" Bookcases ";69.58;-143.79;4
"19a669b4-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Colorado ";" Art ";4.22;0.48;3
"19a67148-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Colorado ";" Accessories ";58.08;-6.53;4
"19a6786e-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Colorado ";" Furnishings ";52.42;15.07;9
"19a67fd0-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Colorado ";" Furnishings ";54.92;10.98;5
"19a68700-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Colorado ";" Tables ";364.95;-248.17;5
"19a68e76-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Colorado ";" Paper ";85.06;28.71;3
"19a695ba-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Colorado ";" Paper ";27.7;9.69;3
"19a69d3a-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" New York ";" Paper ";24.96;11.23;4
"19a6a4a6-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" California ";" Furnishings ";43.13;18.11;1
"19a6abd6-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Georgia ";" Binders ";5.64;2.71;3
"19a6b310-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Florida ";" Binders ";57.58;-44.15;3
"19a6ba4a-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Florida ";" Paper ";31.1;10.89;6
"19a6c1a2-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Florida ";" Furnishings ";30.19;8.3;3
"19a6c8c8-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Florida ";" Phones ";43.6;4.36;5
"19a6ce5e-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Florida ";" Art ";4.77;0.42;2
"19a6d57a-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Florida ";" Binders ";10.38;-7.61;2
"19a6dd7c-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Florida ";" Binders ";13.39;-9.82;8
"19a6e524-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" Pennsylvania ";" Phones ";39.59;-7.26;1
"19a6ecc2-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" Pennsylvania ";" Furnishings ";91.01;19.34;9
"19a6f49c-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" California ";" Paper ";37.94;18.21;2
"19a6fc8a-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" California ";" Paper ";42.8;19.26;10
"19a70270-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" California ";" Storage ";33.63;10.09;3
"19a709dc-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Pennsylvania ";" Envelopes ";62.81;21.2;3
"19a718a0-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" Wisconsin ";" Paper ";195.64;91.95;4
